"ArtistId","name","title_album","track_name","TrackId","InvoiceId","InvoiceLineId","total_price","InvoiceDate"
52,Kiss,Unplugged [Live],Plaster Caster,1563,366,1980,0.99,"2011-06-02 00:00:00"
52,Kiss,Unplugged [Live],Goin' Blind,1564,,,,
52,Kiss,Unplugged [Live],Do You Love Me,1565,366,1981,0.99,"2011-06-02 00:00:00"
52,Kiss,Unplugged [Live],Domino,1566,,,,
52,Kiss,Unplugged [Live],Sure Know Something,1567,152,831,0.99,"2008-10-23 00:00:00"
52,Kiss,Unplugged [Live],Sure Know Something,1567,366,1982,0.99,"2011-06-02 00:00:00"
52,Kiss,Unplugged [Live],A World Without Heroes,1568,,,,
52,Kiss,Unplugged [Live],Rock Bottom,1569,,,,
52,Kiss,Unplugged [Live],See You Tonight,1570,,,,
52,Kiss,Unplugged [Live],I Still Love You,1571,367,1983,0.99,"2011-06-03 00:00:00"
52,Kiss,Unplugged [Live],Every Time I Look At You,1572,47,259,0.99,"2007-07-16 00:00:00"
52,Kiss,Unplugged [Live],"2,000 Man",1573,,,,
52,Kiss,Unplugged [Live],Beth,1574,,,,
52,Kiss,Unplugged [Live],Nothin' To Lose,1575,367,1984,0.99,"2011-06-03 00:00:00"
52,Kiss,Unplugged [Live],Rock And Roll All Nite,1576,152,832,0.99,"2008-10-23 00:00:00"
52,Kiss,Unplugged [Live],Rock And Roll All Nite,1576,258,1404,0.99,"2010-02-08 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Immigrant Song,1577,259,1405,0.99,"2010-02-21 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Heartbreaker,1578,259,1406,0.99,"2010-02-21 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Since I've Been Loving You,1579,367,1985,0.99,"2011-06-03 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Black Dog,1580,260,1407,0.99,"2010-02-21 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Dazed And Confused,1581,47,260,0.99,"2007-07-16 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Stairway To Heaven,1582,260,1408,0.99,"2010-02-21 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Going To California,1583,367,1986,0.99,"2011-06-03 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],That's The Way,1584,261,1409,0.99,"2010-02-22 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Whole Lotta Love (Medley),1585,152,833,0.99,"2008-10-23 00:00:00"
22,Led Zeppelin,BBC Sessions [Disc 2] [Live],Thank You,1586,261,1410,0.99,"2010-02-22 00:00:00"
22,Led Zeppelin,Coda,We're Gonna Groove,1587,367,1987,0.99,"2011-06-03 00:00:00"
22,Led Zeppelin,Coda,Poor Tom,1588,261,1411,0.99,"2010-02-22 00:00:00"
22,Led Zeppelin,Coda,I Can't Quit You Baby,1589,,,,
22,Led Zeppelin,Coda,Walter's Walk,1590,47,261,0.99,"2007-07-16 00:00:00"
22,Led Zeppelin,Coda,Walter's Walk,1590,261,1412,0.99,"2010-02-22 00:00:00"
22,Led Zeppelin,Coda,Ozone Baby,1591,367,1988,0.99,"2011-06-03 00:00:00"
22,Led Zeppelin,Coda,Darlene,1592,,,,
22,Led Zeppelin,Coda,Bonzo's Montreux,1593,,,,
22,Led Zeppelin,Coda,Wearing And Tearing,1594,262,1413,0.99,"2010-02-23 00:00:00"
22,Led Zeppelin,Houses Of The Holy,The Song Remains The Same,1595,,,,
22,Led Zeppelin,Houses Of The Holy,The Rain Song,1596,,,,
22,Led Zeppelin,Houses Of The Holy,Over The Hills And Far Away,1597,368,1989,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,Houses Of The Holy,The Crunge,1598,262,1414,0.99,"2010-02-23 00:00:00"
22,Led Zeppelin,Houses Of The Holy,Dancing Days,1599,47,262,0.99,"2007-07-16 00:00:00"
22,Led Zeppelin,Houses Of The Holy,Dancing Days,1599,153,834,0.99,"2008-10-31 00:00:00"
22,Led Zeppelin,Houses Of The Holy,D'Yer Mak'er,1600,154,835,0.99,"2008-11-13 00:00:00"
22,Led Zeppelin,Houses Of The Holy,No Quarter,1601,154,836,0.99,"2008-11-13 00:00:00"
22,Led Zeppelin,Houses Of The Holy,The Ocean,1602,262,1415,0.99,"2010-02-23 00:00:00"
22,Led Zeppelin,In Through The Out Door,In The Evening,1603,155,837,0.99,"2008-11-13 00:00:00"
22,Led Zeppelin,In Through The Out Door,In The Evening,1603,368,1990,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,In Through The Out Door,South Bound Saurez,1604,,,,
22,Led Zeppelin,In Through The Out Door,Fool In The Rain,1605,155,838,0.99,"2008-11-13 00:00:00"
22,Led Zeppelin,In Through The Out Door,Hot Dog,1606,262,1416,0.99,"2010-02-23 00:00:00"
22,Led Zeppelin,In Through The Out Door,Carouselambra,1607,156,839,0.99,"2008-11-14 00:00:00"
22,Led Zeppelin,In Through The Out Door,All My Love,1608,47,263,0.99,"2007-07-16 00:00:00"
22,Led Zeppelin,In Through The Out Door,I'm Gonna Crawl,1609,156,840,0.99,"2008-11-14 00:00:00"
22,Led Zeppelin,In Through The Out Door,I'm Gonna Crawl,1609,368,1991,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,IV,Black Dog,1610,262,1417,0.99,"2010-02-23 00:00:00"
22,Led Zeppelin,IV,Rock & Roll,1611,156,841,0.99,"2008-11-14 00:00:00"
22,Led Zeppelin,IV,The Battle Of Evermore,1612,,,,
22,Led Zeppelin,IV,Stairway To Heaven,1613,156,842,0.99,"2008-11-14 00:00:00"
22,Led Zeppelin,IV,Misty Mountain Hop,1614,262,1418,0.99,"2010-02-23 00:00:00"
22,Led Zeppelin,IV,Four Sticks,1615,368,1992,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,IV,Going To California,1616,,,,
22,Led Zeppelin,IV,When The Levee Breaks,1617,157,843,0.99,"2008-11-15 00:00:00"
22,Led Zeppelin,Led Zeppelin I,Good Times Bad Times,1618,,,,
22,Led Zeppelin,Led Zeppelin I,Babe I'm Gonna Leave You,1619,,,,
22,Led Zeppelin,Led Zeppelin I,You Shook Me,1620,263,1419,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,Led Zeppelin I,Dazed and Confused,1621,157,844,0.99,"2008-11-15 00:00:00"
22,Led Zeppelin,Led Zeppelin I,Dazed and Confused,1621,368,1993,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,Led Zeppelin I,Your Time Is Gonna Come,1622,48,264,0.99,"2007-07-24 00:00:00"
22,Led Zeppelin,Led Zeppelin I,Black Mountain Side,1623,49,265,0.99,"2007-08-06 00:00:00"
22,Led Zeppelin,Led Zeppelin I,Communication Breakdown,1624,49,266,0.99,"2007-08-06 00:00:00"
22,Led Zeppelin,Led Zeppelin I,I Can't Quit You Baby,1625,157,845,0.99,"2008-11-15 00:00:00"
22,Led Zeppelin,Led Zeppelin I,How Many More Times,1626,50,267,0.99,"2007-08-06 00:00:00"
22,Led Zeppelin,Led Zeppelin I,How Many More Times,1626,263,1420,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,Led Zeppelin II,Whole Lotta Love,1627,368,1994,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,Led Zeppelin II,What Is And What Should Never Be,1628,50,268,0.99,"2007-08-06 00:00:00"
22,Led Zeppelin,Led Zeppelin II,The Lemon Song,1629,157,846,0.99,"2008-11-15 00:00:00"
22,Led Zeppelin,Led Zeppelin II,Thank You,1630,51,269,0.99,"2007-08-07 00:00:00"
22,Led Zeppelin,Led Zeppelin II,Heartbreaker,1631,,,,
22,Led Zeppelin,Led Zeppelin II,Living Loving Maid (She's Just A Woman),1632,51,270,0.99,"2007-08-07 00:00:00"
22,Led Zeppelin,Led Zeppelin II,Living Loving Maid (She's Just A Woman),1632,263,1421,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,Led Zeppelin II,Ramble On,1633,157,847,0.99,"2008-11-15 00:00:00"
22,Led Zeppelin,Led Zeppelin II,Ramble On,1633,368,1995,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,Led Zeppelin II,Moby Dick,1634,51,271,0.99,"2007-08-07 00:00:00"
22,Led Zeppelin,Led Zeppelin II,Bring It On Home,1635,,,,
22,Led Zeppelin,Led Zeppelin III,Immigrant Song,1636,51,272,0.99,"2007-08-07 00:00:00"
22,Led Zeppelin,Led Zeppelin III,Friends,1637,157,848,0.99,"2008-11-15 00:00:00"
22,Led Zeppelin,Led Zeppelin III,Celebration Day,1638,263,1422,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,Led Zeppelin III,Since I've Been Loving You,1639,368,1996,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,Led Zeppelin III,Out On The Tiles,1640,52,273,0.99,"2007-08-08 00:00:00"
22,Led Zeppelin,Led Zeppelin III,Gallows Pole,1641,,,,
22,Led Zeppelin,Led Zeppelin III,Tangerine,1642,,,,
22,Led Zeppelin,Led Zeppelin III,That's The Way,1643,158,849,0.99,"2008-11-18 00:00:00"
22,Led Zeppelin,Led Zeppelin III,Bron-Y-Aur Stomp,1644,52,274,0.99,"2007-08-08 00:00:00"
22,Led Zeppelin,Led Zeppelin III,Bron-Y-Aur Stomp,1644,263,1423,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,Led Zeppelin III,Hats Off To (Roy) Harper,1645,368,1997,0.99,"2011-06-06 00:00:00"
22,Led Zeppelin,Physical Graffiti [Disc 2],In The Light,1646,,,,
22,Led Zeppelin,Physical Graffiti [Disc 2],Bron-Yr-Aur,1647,,,,
22,Led Zeppelin,Physical Graffiti [Disc 2],Down By The Seaside,1648,52,275,0.99,"2007-08-08 00:00:00"
22,Led Zeppelin,Physical Graffiti [Disc 2],Ten Years Gone,1649,158,850,0.99,"2008-11-18 00:00:00"
22,Led Zeppelin,Physical Graffiti [Disc 2],Night Flight,1650,263,1424,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,Physical Graffiti [Disc 2],The Wanton Song,1651,,,,
22,Led Zeppelin,Physical Graffiti [Disc 2],Boogie With Stu,1652,52,276,0.99,"2007-08-08 00:00:00"
22,Led Zeppelin,Physical Graffiti [Disc 2],Black Country Woman,1653,,,,
22,Led Zeppelin,Physical Graffiti [Disc 2],Sick Again,1654,369,1998,0.99,"2011-06-11 00:00:00"
22,Led Zeppelin,Presence,Achilles Last Stand,1655,158,851,0.99,"2008-11-18 00:00:00"
22,Led Zeppelin,Presence,For Your Life,1656,52,277,0.99,"2007-08-08 00:00:00"
22,Led Zeppelin,Presence,For Your Life,1656,263,1425,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,Presence,Royal Orleans,1657,,,,
22,Led Zeppelin,Presence,Nobody's Fault But Mine,1658,,,,
22,Led Zeppelin,Presence,Candy Store Rock,1659,,,,
22,Led Zeppelin,Presence,Hots On For Nowhere,1660,52,278,0.99,"2007-08-08 00:00:00"
22,Led Zeppelin,Presence,Tea For One,1661,158,852,0.99,"2008-11-18 00:00:00"
22,Led Zeppelin,The Song Remains The Same (Disc 1),Rock & Roll,1662,263,1426,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,The Song Remains The Same (Disc 1),Celebration Day,1663,369,1999,0.99,"2011-06-11 00:00:00"
22,Led Zeppelin,The Song Remains The Same (Disc 1),The Song Remains The Same,1664,,,,
22,Led Zeppelin,The Song Remains The Same (Disc 1),Rain Song,1665,,,,
22,Led Zeppelin,The Song Remains The Same (Disc 1),Dazed And Confused,1666,53,279,0.99,"2007-08-11 00:00:00"
22,Led Zeppelin,The Song Remains The Same (Disc 2),No Quarter,1667,158,853,0.99,"2008-11-18 00:00:00"
22,Led Zeppelin,The Song Remains The Same (Disc 2),Stairway To Heaven,1668,263,1427,0.99,"2010-02-26 00:00:00"
22,Led Zeppelin,The Song Remains The Same (Disc 2),Moby Dick,1669,,,,
22,Led Zeppelin,The Song Remains The Same (Disc 2),Whole Lotta Love,1670,,,,
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Natália,1671,,,,
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,L'Avventura,1672,53,280,0.99,"2007-08-11 00:00:00"
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,L'Avventura,1672,369,2000,0.99,"2011-06-11 00:00:00"
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Música De Trabalho,1673,158,854,0.99,"2008-11-18 00:00:00"
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Longe Do Meu Lado,1674,,,,
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,A Via Láctea,1675,,,,
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Música Ambiente,1676,,,,
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Aloha,1677,264,1428,0.99,"2010-03-03 00:00:00"
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Soul Parsifal,1678,53,281,0.99,"2007-08-11 00:00:00"
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Dezesseis,1679,158,855,0.99,"2008-11-18 00:00:00"
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Mil Pedaços,1680,,,,
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Leila,1681,369,2001,0.99,"2011-06-11 00:00:00"
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,"1º De Julho",1682,,,,
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Esperando Por Mim,1683,,,,
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Quando Você Voltar,1684,53,282,0.99,"2007-08-11 00:00:00"
99,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,O Livro Dos Dias,1685,158,856,0.99,"2008-11-18 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Será,1686,264,1429,0.99,"2010-03-03 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Ainda É Cedo,1687,,,,
99,Legião Urbana,Mais Do Mesmo,Geração Coca-Cola,1688,,,,
99,Legião Urbana,Mais Do Mesmo,Eduardo E Mônica,1689,,,,
99,Legião Urbana,Mais Do Mesmo,Tempo Perdido,1690,53,283,0.99,"2007-08-11 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Tempo Perdido,1690,369,2002,0.99,"2011-06-11 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Indios,1691,158,857,0.99,"2008-11-18 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Que País É Este,1692,,,,
99,Legião Urbana,Mais Do Mesmo,Faroeste Caboclo,1693,,,,
99,Legião Urbana,Mais Do Mesmo,Há Tempos,1694,,,,
99,Legião Urbana,Mais Do Mesmo,Pais E Filhos,1695,264,1430,0.99,"2010-03-03 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Meninos E Meninas,1696,53,284,0.99,"2007-08-11 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Vento No Litoral,1697,,,,
99,Legião Urbana,Mais Do Mesmo,Perfeição,1698,,,,
99,Legião Urbana,Mais Do Mesmo,Giz,1699,369,2003,0.99,"2011-06-11 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Dezesseis,1700,159,858,0.99,"2008-11-23 00:00:00"
99,Legião Urbana,Mais Do Mesmo,Antes Das Seis,1701,,,,
100,Lenny Kravitz,Greatest Hits,Are You Gonna Go My Way,1702,53,285,0.99,"2007-08-11 00:00:00"
100,Lenny Kravitz,Greatest Hits,Fly Away,1703,,,,
100,Lenny Kravitz,Greatest Hits,Rock And Roll Is Dead,1704,264,1431,0.99,"2010-03-03 00:00:00"
100,Lenny Kravitz,Greatest Hits,Again,1705,,,,
100,Lenny Kravitz,Greatest Hits,It Ain't Over 'Til It's Over,1706,,,,
100,Lenny Kravitz,Greatest Hits,Can't Get You Off My Mind,1707,,,,
100,Lenny Kravitz,Greatest Hits,Mr. Cab Driver,1708,53,286,0.99,"2007-08-11 00:00:00"
100,Lenny Kravitz,Greatest Hits,Mr. Cab Driver,1708,369,2004,0.99,"2011-06-11 00:00:00"
100,Lenny Kravitz,Greatest Hits,American Woman,1709,159,859,0.99,"2008-11-23 00:00:00"
100,Lenny Kravitz,Greatest Hits,Stand By My Woman,1710,,,,
100,Lenny Kravitz,Greatest Hits,Always On The Run,1711,,,,
100,Lenny Kravitz,Greatest Hits,Heaven Help,1712,,,,
100,Lenny Kravitz,Greatest Hits,I Belong To You,1713,264,1432,0.99,"2010-03-03 00:00:00"
100,Lenny Kravitz,Greatest Hits,Believe,1714,53,287,0.99,"2007-08-11 00:00:00"
100,Lenny Kravitz,Greatest Hits,Let Love Rule,1715,,,,
100,Lenny Kravitz,Greatest Hits,Black Velveteen,1716,,,,
100,Lenny Kravitz,Greatest Hits,Johnny B. Goode,2216,,,,
100,Lenny Kravitz,Greatest Hits,Don't Look Back,2217,383,2085,0.99,"2011-08-12 00:00:00"
100,Lenny Kravitz,Greatest Hits,Jah Seh No,2218,173,940,0.99,"2009-01-24 00:00:00"
100,Lenny Kravitz,Greatest Hits,I'm The Toughest,2219,,,,
100,Lenny Kravitz,Greatest Hits,Nothing But Love,2220,,,,
100,Lenny Kravitz,Greatest Hits,Buk-In-Hamm Palace,2221,,,,
100,Lenny Kravitz,Greatest Hits,Bush Doctor,2222,278,1513,0.99,"2010-05-04 00:00:00"
100,Lenny Kravitz,Greatest Hits,Wanted Dread And Alive,2223,68,368,0.99,"2007-10-17 00:00:00"
100,Lenny Kravitz,Greatest Hits,Mystic Man,2224,,,,
100,Lenny Kravitz,Greatest Hits,Coming In Hot,2225,,,,
100,Lenny Kravitz,Greatest Hits,Pick Myself Up,2226,383,2086,0.99,"2011-08-12 00:00:00"
100,Lenny Kravitz,Greatest Hits,Crystal Ball,2227,173,941,0.99,"2009-01-24 00:00:00"
100,Lenny Kravitz,Greatest Hits,Equal Rights Downpresser Man,2228,,,,
100,Lenny Kravitz,Greatest Hits,Holding Back The Years,2434,,,,
100,Lenny Kravitz,Greatest Hits,Money's Too Tight To Mention,2435,,,,
100,Lenny Kravitz,Greatest Hits,The Right Thing,2436,285,1549,0.99,"2010-06-04 00:00:00"
100,Lenny Kravitz,Greatest Hits,It's Only Love,2437,75,404,0.99,"2007-11-17 00:00:00"
100,Lenny Kravitz,Greatest Hits,A New Flame,2438,,,,
100,Lenny Kravitz,Greatest Hits,You've Got It,2439,,,,
100,Lenny Kravitz,Greatest Hits,If You Don't Know Me By Now,2440,390,2122,0.99,"2011-09-12 00:00:00"
100,Lenny Kravitz,Greatest Hits,Stars,2441,180,977,0.99,"2009-02-24 00:00:00"
100,Lenny Kravitz,Greatest Hits,Something Got Me Started,2442,,,,
100,Lenny Kravitz,Greatest Hits,Thrill Me,2443,,,,
100,Lenny Kravitz,Greatest Hits,Your Mirror,2444,,,,
100,Lenny Kravitz,Greatest Hits,For Your Babies,2445,285,1550,0.99,"2010-06-04 00:00:00"
100,Lenny Kravitz,Greatest Hits,So Beautiful,2446,75,405,0.99,"2007-11-17 00:00:00"
100,Lenny Kravitz,Greatest Hits,Angel,2447,,,,
100,Lenny Kravitz,Greatest Hits,Fairground,2448,,,,
100,Lenny Kravitz,Greatest Hits,Still Of The Night,3132,306,1663,0.99,"2010-09-05 00:00:00"
100,Lenny Kravitz,Greatest Hits,Here I Go Again,3133,96,518,0.99,"2008-02-18 00:00:00"
100,Lenny Kravitz,Greatest Hits,Is This Love,3134,,,,
100,Lenny Kravitz,Greatest Hits,Love Ain't No Stranger,3135,,,,
100,Lenny Kravitz,Greatest Hits,Looking For Love,3136,411,2236,0.99,"2011-12-14 00:00:00"
100,Lenny Kravitz,Greatest Hits,Now You're Gone,3137,201,1091,0.99,"2009-05-28 00:00:00"
100,Lenny Kravitz,Greatest Hits,Slide It In,3138,,,,
100,Lenny Kravitz,Greatest Hits,Slow An' Easy,3139,,,,
100,Lenny Kravitz,Greatest Hits,Judgement Day,3140,,,,
100,Lenny Kravitz,Greatest Hits,You're Gonna Break My Hart Again,3141,306,1664,0.99,"2010-09-05 00:00:00"
100,Lenny Kravitz,Greatest Hits,The Deeper The Love,3142,96,519,0.99,"2008-02-18 00:00:00"
100,Lenny Kravitz,Greatest Hits,Crying In The Rain,3143,,,,
100,Lenny Kravitz,Greatest Hits,Fool For Your Loving,3144,,,,
100,Lenny Kravitz,Greatest Hits,Sweet Lady Luck,3145,411,2237,0.99,"2011-12-14 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Assim Caminha A Humanidade,1717,369,2005,0.99,"2011-06-11 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Um Pro Outro,1720,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Casa,1722,264,1433,0.99,"2010-03-03 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Condição,1723,54,288,0.99,"2007-08-16 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Satisfação,1726,369,2006,0.99,"2011-06-11 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Brumário,1727,159,861,0.99,"2008-11-23 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Sábado À Noite,1730,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,A Cura,1731,264,1434,0.99,"2010-03-03 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Atrás Do Trio Elétrico,1733,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Tudo Bem,1736,159,862,0.99,"2008-11-23 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Toda Forma De Amor,1737,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Sereia,1740,264,1435,0.99,"2010-03-03 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Se Você Pensa,1742,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lá Vem O Sol (Here Comes The Sun),1743,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Honolulu,1718,159,860,0.99,"2008-11-23 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Dancin´Days,1719,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Aviso Aos Navegantes,1721,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Hyperconectividade,1724,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,O Descobridor Dos Sete Mares,1725,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Um Certo Alguém,1728,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Fullgás,1729,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Aquilo,1732,54,289,0.99,"2007-08-16 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Senta A Pua,1734,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Ro-Que-Se-Da-Ne,1735,369,2007,0.99,"2011-06-11 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Tudo Igual,1738,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Fogo De Palha,1739,,,,
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Assaltaram A Gramática,1741,54,290,0.99,"2007-08-16 00:00:00"
101,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,O Último Romântico (Ao Vivo),1744,369,2008,0.99,"2011-06-11 00:00:00"
102,Marillion,Misplaced Childhood,Pseudo Silk Kimono,1745,159,863,0.99,"2008-11-23 00:00:00"
102,Marillion,Misplaced Childhood,Kayleigh,1746,,,,
102,Marillion,Misplaced Childhood,Lavender,1747,,,,
102,Marillion,Misplaced Childhood,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,1748,,,,
102,Marillion,Misplaced Childhood,Heart Of Lothian: Wide Boy / Curtain Call,1749,264,1436,0.99,"2010-03-03 00:00:00"
102,Marillion,Misplaced Childhood,Waterhole (Expresso Bongo),1750,54,291,0.99,"2007-08-16 00:00:00"
102,Marillion,Misplaced Childhood,Lords Of The Backstage,1751,,,,
102,Marillion,Misplaced Childhood,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,1752,,,,
102,Marillion,Misplaced Childhood,Childhoods End?,1753,369,2009,0.99,"2011-06-11 00:00:00"
102,Marillion,Misplaced Childhood,White Feather,1754,159,864,0.99,"2008-11-23 00:00:00"
103,Marisa Monte,Barulhinho Bom,Arrepio,1755,,,,
103,Marisa Monte,Barulhinho Bom,Magamalabares,1756,,,,
103,Marisa Monte,Barulhinho Bom,Chuva No Brejo,1757,,,,
103,Marisa Monte,Barulhinho Bom,Cérebro Eletrônico,1758,264,1437,0.99,"2010-03-03 00:00:00"
103,Marisa Monte,Barulhinho Bom,Tempos Modernos,1759,54,292,0.99,"2007-08-16 00:00:00"
103,Marisa Monte,Barulhinho Bom,Maraçá,1760,,,,
103,Marisa Monte,Barulhinho Bom,Blanco,1761,,,,
103,Marisa Monte,Barulhinho Bom,Panis Et Circenses,1762,369,2010,0.99,"2011-06-11 00:00:00"
103,Marisa Monte,Barulhinho Bom,De Noite Na Cama,1763,159,865,0.99,"2008-11-23 00:00:00"
103,Marisa Monte,Barulhinho Bom,Beija Eu,1764,,,,
103,Marisa Monte,Barulhinho Bom,Give Me Love,1765,,,,
103,Marisa Monte,Barulhinho Bom,Ainda Lembro,1766,,,,
103,Marisa Monte,Barulhinho Bom,A Menina Dança,1767,264,1438,0.99,"2010-03-03 00:00:00"
103,Marisa Monte,Barulhinho Bom,Dança Da Solidão,1768,54,293,0.99,"2007-08-16 00:00:00"
103,Marisa Monte,Barulhinho Bom,Ao Meu Redor,1769,,,,
103,Marisa Monte,Barulhinho Bom,Bem Leve,1770,,,,
103,Marisa Monte,Barulhinho Bom,Segue O Seco,1771,369,2011,0.99,"2011-06-11 00:00:00"
103,Marisa Monte,Barulhinho Bom,O Xote Das Meninas,1772,159,866,0.99,"2008-11-23 00:00:00"
104,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),Wherever I Lay My Hat,1773,,,,
104,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),Get My Hands On Some Lovin',1774,,,,
104,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),No Good Without You,1775,,,,
104,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),You've Been A Long Time Coming,1776,264,1439,0.99,"2010-03-03 00:00:00"
104,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),When I Had Your Love,1777,54,294,0.99,"2007-08-16 00:00:00"
104,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),You're What's Happening (In The World Today),1778,,,,
104,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),Loving You Is Sweeter Than Ever,1779,,,,
104,Marvin Gaye,Seek And Shall Find: More Of The Best (1963-1981),It's A Bitter Pill To Swallow,1780,,,,
